source	target	status_interaction
27353	27003	New
27353	27001	New
27353	25661	Known
27353	27395	Known
27353	27393	Known
27353	27391	New
27353	27389	Known
27353	27353	Known
27353	27386	New
27353	26220	New
27353	27383	New
27353	27381	New
27353	27379	New
27353	27377	New
27353	27375	Known
27353	25844	Known
27353	25842	Known
27353	25815	New
27353	25813	New
27353	25811	New
27353	25809	New
27353	25807	New
27353	27366	New
27353	27364	Known
27353	27362	Known
27353	27360	Known
27353	27358	Known
27353	27356	Known
27353	27354	Known
27351	27351	New
27351	32619	New
27351	29637	New
27341	27351	New
27341	26994	New
27341	25896	Known
27341	25894	Known
27341	25892	Known
27341	25890	Known
27341	27344	Known
27341	27342	New
27332	27264	Known
27332	27262	Known
27332	27260	Known
27332	27258	Known
27332	27335	New
27332	27333	Known
27276	27330	Known
27276	27328	Known
27276	27326	Known
27276	27324	Known
27276	27322	Known
27276	27320	Known
27276	27318	Known
27276	27316	Known
27276	27314	Known
27276	27312	Known
27276	27310	Known
27276	27308	Known
27276	27306	Known
27276	27304	Known
27276	26782	Known
27276	27039	Known
27276	27011	Known
27276	27299	Known
27276	27297	Known
27276	27295	Known
27276	27293	Known
27276	27291	Known
27276	27276	Known
27276	27288	Known
27276	27286	Known
27276	25868	New
27276	25866	New
27276	25864	New
27276	25862	Known
27276	25860	Known
27276	27279	Known
27276	27277	Known
27266	27266	New
27266	27273	New
27266	27271	New
27266	27269	New
27266	27267	New
27208	29290	Known
27208	29288	Known
27208	29286	Known
27208	29284	Known
27208	29282	Known
27208	29280	Known
27208	29278	Known
27208	29276	Known
27208	29274	Known
27208	27170	Known
27208	27168	Known
27208	29270	New
27208	29268	New
27208	29266	New
27208	29264	New
27208	29262	New
27208	29260	New
27208	29258	Known
27208	29254	New
27208	29252	New
27208	29540	New
27208	29538	New
27208	29536	New
27208	29199	New
27208	25980	Known
27208	25978	Known
27208	25976	Known
27208	25974	Known
27208	29529	Known
27208	29527	Known
27208	29525	Known
27208	29523	Known
27208	29521	Known
27208	29519	Known
27208	29517	Known
27208	29515	Known
27208	28125	Known
27208	28123	Known
27208	29093	Known
27208	29091	Known
27208	27434	Known
27208	27658	Known
27208	27432	Known
27208	27655	Known
27208	27653	Known
27208	27651	Known
27208	27649	Known
27208	27647	Known
27208	27645	Known
27208	27643	New
27208	27641	New
27208	27238	Known
27208	27236	Known
27208	27234	Known
27208	27232	Known
27208	27230	Known
27208	27228	New
27208	27226	New
27208	27224	New
27208	27222	New
27208	27220	New
27208	27218	New
27208	27216	New
27208	27214	New
27208	27212	New
27208	27210	New
27208	29052	New
27208	29050	New
27208	29481	Known
27208	29479	New
27208	29477	New
27208	26260	New
27208	29474	Known
27208	29472	Known
27208	29470	Known
27208	29468	Known
27208	29466	Known
27208	29464	Known
27208	27208	New
27208	29021	Known
27208	28727	Known
27208	28725	Known
27208	28723	Known
27208	28721	Known
27208	25916	Known
27208	29014	New
27208	28894	Known
27208	29003	Known
27208	29001	Known
27208	28999	Known
27208	27979	Known
27208	27977	Known
27208	27975	Known
27208	27973	Known
27208	27971	Known
27208	27969	Known
27208	27967	Known
27208	27965	Known
27208	27963	Known
27208	28670	Known
27208	28995	New
27208	28993	New
27208	28991	New
27208	28989	New
27208	29436	New
27208	29434	Known
27208	28973	Known
27208	28971	Known
27208	27199	Known
27208	27197	Known
27208	27195	Known
27208	26228	New
27208	26226	New
27208	26224	Known
27208	26222	Known
27208	25886	New
27208	27562	New
27208	27560	New
27208	25683	Known
27208	25681	Known
27208	25679	Known
27208	25677	Known
27208	25675	Known
27208	25673	Known
27208	25671	Known
27208	25669	Known
27208	25667	Known
27208	26077	New
27208	25685	New
27208	25665	Known
27208	25663	Known
27185	27264	New
27185	27262	New
27185	27260	New
27185	27258	Known
27185	27256	New
27185	27254	New
27185	27252	New
27185	27250	New
27185	27248	New
27185	27246	New
27185	27244	New
27185	27242	New
27185	27240	New
27185	27238	Known
27185	27236	Known
27185	27234	Known
27185	27232	Known
27185	27230	Known
27185	27228	New
27185	27226	New
27185	27224	New
27185	27222	New
27185	27220	New
27185	27218	New
27185	27216	New
27185	27214	New
27185	27212	New
27185	27210	New
27185	27208	Known
27185	27206	Known
27185	27009	New
27185	27007	New
27185	27005	New
27185	27003	New
27185	27001	New
27185	27199	Known
27185	27197	Known
27185	27195	Known
27185	26463	Known
27185	26461	Known
27185	26459	Known
27185	26457	Known
27185	26455	Known
27185	26453	Known
27185	26922	Known
27185	26920	Known
27185	26918	Known
27176	27183	New
27176	27181	New
27176	27179	New
27176	27177	New
27156	26010	New
27156	26008	New
27156	32542	Known
27156	32540	Known
27156	28193	Known
27156	28191	Known
27156	32092	Known
27156	32084	Known
27156	32534	New
27156	31472	Known
27156	29752	Known
27156	29750	Known
27156	25732	New
27156	32528	Known
27156	29922	New
27156	32525	New
27156	32523	New
27135	26110	New
27133	27133	New
27093	30133	Known
27093	30131	Known
26996	29302	Known
26996	29300	New
26996	29298	New
26996	29296	New
26996	29294	New
26996	26398	Known
26996	26396	New
26996	29290	New
26996	29288	Known
26996	29286	Known
26996	29284	Known
26996	29282	Known
26996	29280	Known
26996	29278	Known
26996	29276	New
26996	29274	New
26996	27170	Known
26996	27168	Known
26996	29270	New
26996	29268	New
26996	29266	New
26996	29264	New
26996	29262	New
26996	29260	New
26996	29258	Known
26996	26439	New
26996	26437	New
26996	29254	New
26996	29252	New
26996	26638	New
26996	27158	Known
26996	26357	New
26996	26355	New
26996	26353	Known
26996	29245	New
26996	29243	New
26996	29241	New
26996	29239	New
26996	26351	New
26996	26106	New
26996	26348	New
26996	26346	New
26996	26344	New
26996	26342	New
26996	26340	New
26996	29230	Known
26996	29228	Known
26996	29226	Known
26996	29224	Known
26996	29222	Known
26996	29220	Known
26996	29218	Known
26996	29216	Known
26996	29214	Known
26996	29212	Known
26996	27502	New
26996	29209	New
26996	29207	New
26996	29205	New
26996	28701	New
26996	28699	New
26996	29201	New
26996	29199	Known
26996	29197	Known
26996	29195	Known
26996	26760	Known
26996	26758	Known
26996	26756	Known
26996	25980	Known
26996	25978	Known
26996	25976	Known
26996	25974	Known
26996	26317	New
26996	26315	New
26996	26313	New
26996	26311	New
26996	26309	New
26996	26307	New
26996	29180	New
26996	26305	New
26996	26303	New
26996	26301	New
26996	29175	New
26996	29173	New
26996	29171	New
26996	29169	New
26996	29167	New
26996	29165	New
26996	26796	Known
26996	26794	Known
26996	26124	New
26996	26122	New
26996	26120	New
26996	29158	Known
26996	27468	New
26996	29155	New
26996	29153	New
26996	29151	New
26996	29149	New
26996	29147	Known
26996	29145	New
26996	29143	New
26996	29141	New
26996	29139	New
26996	29137	Known
26996	27461	New
26996	27459	New
26996	27457	New
26996	27306	New
26996	29131	Known
26996	29129	Known
26996	29127	Known
26996	29125	Known
26996	29123	Known
26996	29121	Known
26996	28125	Known
26996	28123	Known
26996	29117	New
26996	29115	New
26996	29113	New
26996	29111	New
26996	26092	Known
26996	25818	New
26996	26282	Known
26996	29106	Known
26996	28622	Known
26996	28620	Known
26996	29102	Known
26996	29100	New
26996	28487	New
26996	29097	New
26996	29095	New
26996	29093	Known
26996	29091	Known
26996	27434	Known
26996	27658	Known
26996	27432	Known
26996	27655	Known
26996	27653	Known
26996	27651	Known
26996	27649	Known
26996	27647	Known
26996	27645	Known
26996	27643	Known
26996	27641	Known
26996	29078	Known
26996	29076	Known
26996	29074	Known
26996	29072	Known
26996	29070	Known
26996	27238	Known
26996	27236	Known
26996	27234	Known
26996	27232	Known
26996	27230	Known
26996	27228	New
26996	27226	New
26996	27224	New
26996	27222	New
26996	27220	New
26996	27218	New
26996	27216	New
26996	27214	New
26996	27212	New
26996	27210	New
26996	27018	New
26996	29052	New
26996	29050	New
26996	29048	New
26996	29046	New
26996	29044	New
26996	29042	New
26996	29040	New
26996	29038	New
26996	25930	New
26996	27579	Known
26996	29034	Known
26996	27577	Known
26996	29031	Known
26996	29029	Known
26996	29027	Known
26996	29025	New
26996	27208	Known
26996	27206	Known
26996	29021	Known
26996	28727	Known
26996	28725	Known
26996	28723	Known
26996	28721	Known
26996	25916	Known
26996	29014	New
26996	25914	Known
26996	29011	Known
26996	26996	Known
26996	27575	New
26996	27573	New
26996	27571	New
26996	27569	New
26996	27567	New
26996	29003	Known
26996	29001	Known
26996	28999	Known
26996	26992	New
26996	28670	Known
26996	28995	New
26996	28993	New
26996	28991	New
26996	28989	New
26996	28987	New
26996	26982	New
26996	28984	New
26996	27933	New
26996	26776	New
26996	28980	New
26996	28978	New
26996	26090	Known
26996	26561	Known
26996	26938	New
26996	28973	Known
26996	28971	Known
26996	27199	Known
26996	27197	Known
26996	27195	Known
26996	26228	New
26996	26226	New
26996	26224	Known
26996	26222	Known
26996	25886	New
26996	27562	New
26996	27560	New
26996	27869	New
26996	26463	Known
26996	26461	Known
26996	26459	Known
26996	26457	Known
26996	26455	Known
26996	26453	Known
26996	25884	Known
26996	25882	Known
26996	25880	Known
26996	26904	New
26996	26902	New
26996	26900	New
26996	26898	New
26996	26896	New
26996	26894	New
26996	26892	New
26996	26890	New
26996	26774	New
26996	27847	Known
26996	25683	Known
26996	25681	Known
26996	25679	Known
26996	25677	Known
26996	25675	Known
26996	25673	Known
26996	25671	Known
26996	25669	Known
26996	25667	Known
26996	28930	New
26996	26858	New
26996	26856	New
26996	26854	New
26996	26852	New
26996	26841	New
26996	26839	New
26996	25878	Known
26996	25876	Known
26996	25874	Known
26996	25872	Known
26996	25870	Known
26996	28917	New
26996	28915	New
26996	26826	New
26996	25856	New
26996	25854	Known
26996	25852	Known
26996	25850	Known
26996	25704	New
26996	25702	New
26996	25700	New
26996	25698	New
26996	25696	Known
26996	25694	Known
26996	25692	New
26996	25690	New
26996	25688	New
26996	25686	New
26996	25685	Known
26996	28897	New
26988	28756	New
26988	28754	New
26988	28752	New
26988	28750	New
26988	28748	New
26988	28746	New
26988	25790	New
26988	25788	New
26988	27488	Known
26988	25948	Known
26988	25946	Known
26988	25944	Known
26988	25924	Known
26988	25922	Known
26988	25920	Known
26988	25918	Known
26988	26990	New
26988	26988	Known
26988	28732	Known
26980	28652	Known
26980	28207	Known
26980	28205	Known
26980	26800	Known
26980	26798	Known
26980	28646	New
26980	28644	New
26980	28642	New
26980	27461	Known
26980	27459	Known
26980	27457	Known
26980	28637	New
26980	28635	New
26980	28633	New
26980	28631	New
26980	28629	New
26980	27438	Known
26980	28626	Known
26980	28624	Known
26980	28622	Known
26980	28620	Known
26980	28618	New
26980	28616	New
26980	28614	Known
26980	28612	Known
26980	28610	Known
26980	28608	Known
26980	27037	Known
26980	28605	Known
26980	28603	Known
26980	28601	New
26980	28599	New
26980	26980	Known
26980	28596	New
26980	28594	New
26980	26728	Known
26980	28591	Known
26980	28589	Known
26980	28587	Known
26980	28585	Known
26980	28583	Known
26980	26811	Known
26980	26809	Known
26808	27174	Known
26808	27172	Known
26808	27170	New
26808	27168	New
26808	26439	New
26808	26437	New
26808	27164	Known
26808	26361	New
26808	26359	New
26808	27160	New
26808	27158	New
26808	27156	Known
26808	26357	New
26808	26355	New
26808	26353	Known
26808	26055	New
26808	26053	New
26808	27149	New
26808	27147	New
26808	26098	New
26808	27144	Known
26808	26504	Known
26808	26760	Known
26808	26758	Known
26808	26756	Known
26808	25974	New
26808	27137	New
26808	27135	Known
26808	27133	Known
26808	26796	New
26808	26794	New
26808	27129	New
26808	26124	Known
26808	26122	Known
26808	26120	Known
26808	27124	Known
26808	27122	New
26808	27120	New
26808	27118	New
26808	27116	Known
26808	26118	Known
26808	26116	Known
26808	26114	Known
26808	27111	Known
26808	27109	New
26808	27107	New
26808	27105	New
26808	27103	New
26808	27101	New
26808	27099	New
26808	27097	New
26808	27095	New
26808	27093	Known
26808	27091	Known
26808	27089	Known
26808	27087	Known
26808	27085	Known
26808	27083	Known
26808	27081	Known
26808	27079	Known
26808	26291	New
26808	26289	New
26808	26392	New
26808	26390	New
26808	27073	New
26808	27071	New
26808	26500	Known
26808	27068	Known
26808	27066	Known
26808	27064	Known
26808	26092	New
26808	27061	Known
26808	27059	Known
26808	27057	Known
26808	27055	Known
26808	27053	Known
26808	27051	Known
26808	27049	Known
26808	27047	Known
26808	27045	Known
26808	27043	Known
26808	25818	New
26808	26282	Known
26808	27039	Known
26808	27037	New
26808	25768	New
26808	25766	Known
26808	25764	Known
26808	27032	Known
26808	27030	New
26808	27028	New
26808	26163	Known
26808	26276	Known
26808	27024	Known
26808	27022	Known
26808	27020	Known
26808	27018	New
26808	27016	Known
26808	26435	Known
26808	26433	Known
26808	25930	New
26808	27011	Known
26808	27009	Known
26808	27007	New
26808	27005	New
26808	27003	New
26808	27001	New
26808	26999	Known
26808	25914	New
26808	26996	New
26808	26994	Known
26808	26992	Known
26808	26990	New
26808	26988	New
26808	26986	Known
26808	26984	Known
26808	26982	New
26808	26980	Known
26808	26978	Known
26808	26976	Known
26808	26974	Known
26808	26972	Known
26808	26970	Known
26808	26968	Known
26808	26966	Known
26808	26964	New
26808	26962	New
26808	26776	New
26808	26959	New
26808	26090	New
26808	26956	Known
26808	26728	New
26808	26953	New
26808	26951	New
26808	26949	New
26808	26947	Known
26808	26945	Known
26808	25896	Known
26808	25894	Known
26808	25892	Known
26808	25890	Known
26808	26232	New
26808	26938	New
26808	26936	New
26808	26934	New
26808	26224	New
26808	26222	New
26808	26930	New
26808	26928	Known
26808	26926	Known
26808	26924	Known
26808	26922	New
26808	26920	New
26808	26918	New
26808	26916	Known
26808	26914	New
26808	26912	New
26808	26910	New
26808	26908	New
26808	26906	New
26808	26904	New
26808	26902	New
26808	26900	Known
26808	26898	Known
26808	26896	Known
26808	26894	Known
26808	26892	Known
26808	26890	Known
26808	26888	New
26808	26886	Known
26808	26884	Known
26808	26808	Known
26808	26774	New
26808	26880	New
26808	26878	Known
26808	26876	Known
26808	26874	Known
26808	26872	Known
26808	26870	Known
26808	26868	Known
26808	26866	Known
26808	26864	Known
26808	26862	Known
26808	26860	Known
26808	26858	Known
26808	26856	Known
26808	26854	Known
26808	26852	Known
26808	26850	Known
26808	26848	Known
26808	26213	Known
26808	26845	Known
26808	26843	Known
26808	26841	New
26808	26839	New
26808	25878	Known
26808	25876	Known
26808	25874	Known
26808	25872	Known
26808	25870	Known
26808	26832	Known
26808	26830	Known
26808	26828	Known
26808	26826	New
26808	26824	Known
26808	26822	Known
26808	26820	Known
26808	26818	Known
26808	26816	Known
26808	26814	Known
26808	25856	New
26808	26811	Known
26808	26809	Known
26774	26055	Known
26774	26053	New
26774	26804	Known
26774	26802	Known
26774	26800	Known
26774	26798	Known
26774	26796	New
26774	26794	New
26774	26792	Known
26774	26790	Known
26774	26788	Known
26774	26786	New
26774	26784	New
26774	26782	New
26774	26780	Known
26774	26778	New
26774	26776	Known
26774	26774	New
26768	26772	New
26768	31111	New
26768	31109	New
26768	31107	New
26768	26278	Known
26768	33241	Known
26762	26762	New
26741	26745	New
26741	26743	New
26741	26741	New
26741	26739	New
26741	26737	New
26741	26735	New
26705	26772	New
26705	26770	New
26705	26768	New
26705	26766	New
26705	26764	Known
26705	26762	New
26705	26760	Known
26705	26758	Known
26705	26756	Known
26705	26754	Known
26705	25948	Known
26705	25946	Known
26705	25944	Known
26705	25924	Known
26705	25922	Known
26705	25920	Known
26705	25918	Known
26705	26745	New
26705	26743	New
26705	26741	New
26705	26739	New
26705	26737	New
26705	26735	New
26705	25756	New
26705	26471	New
26705	26469	New
26705	26730	New
26705	26728	New
26705	26726	Known
26705	26724	New
26705	26722	Known
26705	26720	Known
26705	26718	Known
26705	26716	Known
26705	26714	Known
26705	26712	Known
26705	26710	Known
26705	26705	Known
26705	26707	Known
26705	25707	New
26698	26703	New
26698	26701	New
26698	26699	New
26679	27546	New
26679	29603	New
26679	29601	New
26679	26679	New
26679	29590	New
26679	29588	New
26679	25768	New
26660	28193	New
26660	28191	New
26660	29978	Known
26660	29976	Known
26660	27674	New
26660	29622	New
26660	26291	New
26660	26289	New
26660	26392	New
26660	26390	New
26660	26660	Known
26660	29967	New
26660	29965	New
26660	29963	New
26660	29961	New
26660	29959	New
26660	29957	New
26660	29383	New
26660	27238	Known
26660	27236	Known
26660	27234	Known
26660	27232	Known
26660	27230	Known
26660	27228	New
26660	27226	New
26660	27756	New
26660	29479	New
26660	29477	New
26660	26260	New
26660	29474	Known
26660	29472	Known
26660	29470	Known
26660	29468	Known
26660	29466	Known
26660	29464	Known
26660	26978	Known
26660	26976	Known
26660	26974	Known
26660	26972	Known
26660	26970	Known
26660	26968	Known
26660	27937	Known
26660	27935	Known
26660	29362	New
26660	26220	New
26660	29927	New
26660	26862	New
26660	29924	New
26660	29922	New
26660	29920	Known
26660	29918	Known
26608	26679	Known
26608	26677	Known
26608	25982	Known
26608	26674	Known
26608	26672	Known
26608	26670	Known
26608	26668	Known
26608	26666	Known
26608	26664	Known
26608	26662	Known
26608	26660	Known
26608	26658	Known
26608	26656	Known
26608	26654	Known
26608	26652	Known
26608	26650	Known
26608	26648	Known
26608	26646	Known
26604	26644	New
26604	26642	Known
26604	26640	Known
26604	26638	Known
26604	26636	Known
26604	26634	Known
26604	26632	Known
26604	26630	Known
26604	26628	Known
26604	26626	Known
26604	26624	Known
26604	26622	Known
26604	26620	Known
26604	26618	Known
26604	26616	Known
26604	26614	Known
26604	26612	Known
26604	26610	Known
26604	26608	Known
26604	26604	Known
26604	26605	Known
26594	26602	New
26594	26600	New
26594	25922	New
26594	25920	New
26594	26596	New
26594	26594	New
26587	26592	New
26587	26590	New
26587	26588	New
26585	26547	Known
26547	26583	Known
26547	26336	Known
26547	26334	Known
26547	26579	Known
26547	26577	Known
26547	26575	Known
26547	26573	Known
26547	26571	Known
26547	26569	Known
26547	26567	Known
26547	26565	Known
26547	26563	Known
26547	26561	Known
26547	26559	Known
26547	26557	Known
26547	26555	Known
26547	26547	Known
26547	26552	Known
26547	26550	Known
26547	26548	Known
26522	26545	Known
26522	26543	Known
26522	26541	Known
26522	26539	Known
26522	26537	Known
26522	26535	New
26522	26533	New
26522	26531	Known
26522	26529	Known
26522	26522	Known
26522	26526	Known
26522	26515	Known
26522	26523	Known
26515	26520	Known
26515	26518	Known
26515	26516	Known
26509	28207	Known
26509	28205	Known
26509	32064	New
26509	26509	New
26509	26507	New
26509	31677	Known
26509	31675	Known
26509	31673	Known
26509	31671	Known
26509	29143	New
26509	31484	New
26509	31028	New
26509	31024	New
26509	32052	New
26509	32050	New
26509	32048	New
26509	28897	New
26488	26488	New
26488	26435	New
26488	26433	New
26488	25806	New
26439	26439	Known
26439	26437	Known
26439	32848	New
26439	26357	New
26439	26355	New
26439	26353	New
26439	28157	New
26439	29327	New
26439	29325	New
26439	26982	New
26437	28842	Known
26437	26437	New
26437	32837	Known
26437	26002	New
26437	26000	New
26437	28837	Known
26437	28835	Known
26437	26357	New
26437	26355	New
26437	26353	Known
26437	32828	New
26437	28829	New
26437	28827	New
26437	28825	New
26437	28823	New
26437	28821	New
26437	28819	New
26437	28817	New
26437	28815	New
26437	28813	New
26437	28157	New
26437	28145	New
26437	28143	New
26437	26672	New
26437	32813	Known
26437	25768	Known
26437	25930	Known
26437	32809	Known
26437	32807	Known
26437	32805	Known
26437	29014	Known
26437	25914	Known
26437	32801	Known
26437	32799	New
26437	25912	Known
26437	25910	Known
26437	25908	Known
26437	32794	Known
26437	26982	New
26437	26959	New
26437	28732	Known
26437	28786	New
26437	28784	New
26437	28782	New
26437	25886	New
26437	28779	New
26437	28777	Known
26437	28775	Known
26437	28773	Known
26437	28771	Known
26437	32780	Known
26437	26808	Known
26437	26604	New
26437	26605	New
26437	28767	New
26437	26425	New
26437	26423	New
26437	28763	New
26437	28761	New
26437	28759	New
26437	27818	New
26437	27816	Known
26437	27814	Known
26437	27812	Known
26437	27810	Known
26437	27808	Known
26422	26439	New
26422	26437	New
26422	26435	New
26422	26433	New
26422	25912	New
26422	25910	New
26422	25908	New
26422	26428	New
26422	26422	Known
26422	26425	Known
26422	26423	Known
26420	26420	New
26418	26418	New
26415	26110	New
26415	26415	New
26412	26110	New
26412	26412	New
26400	26402	New
26400	26400	New
26383	26398	Known
26383	26396	Known
26383	26291	Known
26383	26289	Known
26383	26392	Known
26383	26390	Known
26383	26388	New
26383	26386	New
26383	26384	New
26359	26361	New
26359	26359	New
26320	31129	New
26320	31903	Known
26320	31901	New
26320	26351	New
26320	26106	New
26320	26348	New
26320	26346	New
26320	26344	New
26320	26342	New
26320	27324	Known
26320	26320	New
26320	26630	Known
26320	26628	Known
26320	26626	Known
26320	31888	Known
26320	31886	Known
26320	27061	Known
26320	27059	Known
26320	27057	Known
26320	27055	Known
26320	27053	Known
26320	27051	Known
26320	27049	Known
26320	27047	Known
26320	27045	Known
26320	27043	Known
26320	27444	New
26320	27442	New
26320	27440	New
26320	25818	New
26320	28095	Known
26320	27430	Known
26320	27224	New
26320	31867	New
26320	28030	New
26320	28865	Known
26320	28863	Known
26320	31862	Known
26320	29620	Known
26320	31859	Known
26320	31857	Known
26320	26435	Known
26320	26433	Known
26320	28468	New
26320	28466	Known
26320	25930	Known
26320	30193	Known
26320	31350	New
26320	27986	Known
26320	29862	New
26320	31846	New
26320	25896	Known
26320	25894	Known
26320	25892	Known
26320	25890	Known
26320	26232	Known
26320	26557	New
26320	26425	New
26320	26423	New
26320	25730	Known
26320	26205	New
26320	26176	New
26320	26141	New
26320	26139	New
26320	26137	New
26295	30431	New
26295	30429	New
26295	30427	New
26295	26703	New
26295	27466	New
26295	26295	New
26295	30404	New
26295	26388	New
26295	26386	New
26295	26384	New
26295	27420	New
26295	30417	New
26295	26776	New
26295	26826	New
26295	30413	New
26295	28286	New
26176	26381	New
26176	26379	New
26176	26377	New
26176	26375	New
26176	26373	New
26176	26371	New
26176	26369	New
26176	26367	New
26176	26365	New
26176	26363	Known
26176	26361	New
26176	26359	New
26176	26357	New
26176	26355	New
26176	26353	New
26176	26351	New
26176	26106	New
26176	26348	Known
26176	26346	New
26176	26344	New
26176	26342	New
26176	26340	New
26176	26338	New
26176	26336	New
26176	26334	New
26176	26332	New
26176	26330	Known
26176	26328	Known
26176	26326	Known
26176	26324	Known
26176	26322	Known
26176	26320	New
26176	25974	New
26176	26317	New
26176	26315	New
26176	26313	New
26176	26311	New
26176	26309	New
26176	26307	New
26176	26305	New
26176	26303	New
26176	26301	New
26176	26299	New
26176	26297	New
26176	26295	New
26176	26293	New
26176	26291	New
26176	26289	New
26176	26287	New
26176	26285	New
26176	25818	New
26176	26282	New
26176	26280	New
26176	26278	New
26176	26276	New
26176	26274	Known
26176	26272	New
26176	26270	New
26176	26268	New
26176	26266	New
26176	25928	New
26176	25926	New
26176	26262	New
26176	26260	New
26176	26258	New
26176	26256	New
26176	26254	New
26176	26252	Known
26176	26250	Known
26176	26248	New
26176	26246	New
26176	26244	New
26176	26242	New
26176	26240	New
26176	26238	New
26176	26236	New
26176	26234	New
26176	26232	New
26176	26230	New
26176	26228	New
26176	26226	New
26176	26224	New
26176	26222	New
26176	26220	New
26176	25884	New
26176	25882	New
26176	25880	New
26176	26215	New
26176	26213	New
26176	26211	New
26176	26209	New
26176	26207	New
26176	26205	Known
26176	26176	Known
26176	25724	Known
26176	25722	Known
26176	26200	Known
26176	25864	New
26176	25860	Known
26176	26141	New
26176	26139	New
26176	26137	New
26176	26193	Known
26176	26191	New
26176	26189	New
26176	25846	New
26176	25815	New
26176	25813	New
26176	25811	New
26176	25809	New
26176	25807	New
26176	26181	New
26176	26179	New
26176	26177	New
26153	26513	New
26153	26511	Known
26153	26509	Known
26153	26507	Known
26153	26167	Known
26153	26504	Known
26153	26502	Known
26153	26500	Known
26153	26498	Known
26153	26496	Known
26153	26494	Known
26153	26492	New
26153	26490	Known
26153	26488	Known
26153	26486	Known
26153	26484	Known
26153	26250	Known
26153	26481	Known
26153	26479	Known
26153	26477	Known
26153	26475	Known
26153	26473	Known
26153	26471	Known
26153	26469	Known
26153	26467	Known
26153	26465	Known
26153	26463	Known
26153	26461	Known
26153	26459	Known
26153	26457	Known
26153	26455	Known
26153	26453	Known
26153	26153	Known
26153	26151	Known
26153	26146	Known
26153	26128	Known
26153	26143	Known
26153	26141	Known
26153	26139	Known
26153	26137	Known
26153	26131	Known
26153	26129	Known
26153	26441	Known
26128	26169	Known
26128	26167	Known
26128	26165	Known
26128	26163	Known
26128	26161	Known
26128	26159	Known
26128	26157	Known
26128	26155	Known
26128	26153	Known
26128	26151	Known
26128	25868	Known
26128	25866	Known
26128	25864	Known
26128	26146	Known
26128	26128	Known
26128	26143	Known
26128	26141	Known
26128	26139	Known
26128	26137	Known
26128	26135	Known
26128	26133	Known
26128	26131	Known
26128	26129	Known
26112	26126	New
26112	26124	New
26112	26122	New
26112	26120	New
26112	26118	New
26112	26116	New
26112	26114	New
26112	26112	New
26108	26110	New
26108	26108	New
26102	26106	New
26102	26104	New
26102	26102	New
26096	26100	Known
26096	26098	Known
26096	26096	Known
26096	26094	Known
26055	32045	Known
26055	26055	Known
26055	26053	New
26055	26804	Known
26055	26802	Known
26016	26055	New
26016	26053	New
26016	26051	New
26016	26049	New
26016	26047	New
26016	26045	New
26016	26043	New
26016	26041	New
26016	26039	New
26016	26037	New
26016	26035	New
26016	26033	New
26016	26031	New
26016	26029	New
26016	26027	New
26016	26025	New
26016	26023	New
26016	26016	New
26016	25815	New
26016	25813	New
26016	25811	New
26016	25809	New
26016	25807	Known
25970	27264	Known
25970	27262	New
25970	27260	New
25970	27258	Known
25970	27556	Known
25970	27554	Known
25970	27552	Known
25970	27550	Known
25970	29724	Known
25970	31818	Known
25970	31816	Known
25970	31814	New
25970	31812	Known
25970	31810	Known
25970	31808	Known
25970	31806	Known
25970	31804	Known
25970	31129	Known
25970	31801	New
25970	26014	Known
25970	31798	New
25970	26377	New
25970	26375	New
25970	31794	New
25970	26373	New
25970	31791	Known
25970	31789	Known
25970	31787	Known
25970	31785	Known
25970	31783	Known
25970	31781	Known
25970	28652	New
25970	31778	New
25970	31776	New
25970	31774	New
25970	31772	New
25970	31770	New
25970	29288	New
25970	29286	New
25970	29284	New
25970	29280	Known
25970	29278	New
25970	29276	New
25970	29274	New
25970	27170	Known
25970	27168	Known
25970	31759	Known
25970	31757	Known
25970	31755	New
25970	28209	Known
25970	31117	Known
25970	31115	New
25970	31113	New
25970	31749	New
25970	31747	New
25970	31745	New
25970	31111	Known
25970	31109	New
25970	31107	New
25970	26363	Known
25970	27164	New
25970	26012	Known
25970	26010	Known
25970	26008	Known
25970	31735	Known
25970	31733	Known
25970	31103	Known
25970	31101	Known
25970	26361	New
25970	26359	New
25970	25794	New
25970	28199	New
25970	28197	New
25970	31724	New
25970	31722	Known
25970	26002	Known
25970	26000	Known
25970	28837	New
25970	25998	New
25970	31716	New
25970	31714	New
25970	31712	Known
25970	31710	Known
25970	31708	Known
25970	31706	Known
25970	31704	Known
25970	31702	New
25970	31700	New
25970	26357	New
25970	26355	New
25970	26353	Known
25970	28187	Known
25970	31694	New
25970	31692	Known
25970	30061	Known
25970	30059	Known
25970	30057	New
25970	31096	Known
25970	31094	New
25970	31092	New
25970	31684	Known
25970	31682	Known
25970	29913	New
25970	26509	New
25970	26507	New
25970	31677	Known
25970	31675	Known
25970	31673	Known
25970	31671	Known
25970	30429	New
25970	30427	New
25970	26703	New
25970	26701	New
25970	31665	New
25970	31663	New
25970	31661	New
25970	31659	New
25970	31657	Known
25970	31655	Known
25970	31653	New
25970	31651	New
25970	31649	New
25970	28530	New
25970	28528	New
25970	28526	New
25970	29632	New
25970	29630	New
25970	29628	New
25970	29626	Known
25970	26602	New
25970	26600	New
25970	28882	New
25970	28880	New
25970	25988	New
25970	25986	New
25970	25984	Known
25970	31077	Known
25970	31632	Known
25970	31630	Known
25970	31628	Known
25970	31626	Known
25970	31624	Known
