id_node	label	x	y
78978	NP_217352.1	4747.002966095269	-1656.6762976498185
78976	NP_217253.1	4869.767692881503	-1656.6762976498185
78974	NP_217252.1	4446.772928855348	-1317.9647468172698
78972	NP_217251.1	4395.947765735656	-1671.461520965041
78969	NP_217235.1	4869.559289900189	-1975.8331658828038
78966	NP_217219.1	3236.8853294883857	-1277.3589255642837
78962	NP_217108.1	4869.55928990019	-1124.8846852457636
78960	NP_216860.1	4685.620602702152	-1337.7241813932142
78958	NP_216859.1	4595.750585317316	-1673.1236523505186
78956	NP_216855.1	4931.15005627462	-1762.9936697353533
78943	NP_216616.1	4931.15005627462	-1550.3589255642837
78941	NP_216439.1	4395.947765735656	-1429.2563301635246
78939	NP_216438.1	4526.893778082575	-1875.2174933968663
78937	NP_216218.1	4986.951260266783	-1941.3637733249361
78935	NP_216214.1	5220.822893241116	-1671.4615209650428
78933	NP_216213.1	5220.822893241116	-1429.2563301635255
78930	NP_216211.1	4747.211369076581	-1124.8846852457636
78928	NP_216210.1	4595.750585317316	-1427.5941987780488
78926	NP_216154.1	4685.620602702152	-1762.9936697353533
78924	NP_216150.1	5021.020073659455	-1673.1236523505186
78922	NP_216149.3	5021.020073659455	-1427.5941987780488
78920	NP_216063.1	4808.385329488386	-1304.829471991815
78918	NP_216053.3	4747.002966095269	-1444.041553478749
78908	NP_215145.1	4446.772928855348	-1782.7531043112967
78906	NP_215144.1	4629.819398709985	-1941.3637733249352
78904	NP_215143.1	5089.876880894194	-1875.2174933968681
78902	NP_215029.1	5238.234817806199	-1550.3589255642837
78900	NP_214850.1	5089.876880894194	-1225.5003577316993
78898	NP_214585.1	4629.819398709987	-1159.3540778036313
78890	NP_217236.2	4808.385329488386	-1550.3589255642837
78887	YP_177853.1	615.8853294883857	242.6410744357163
78883	NP_217234.1	369.88532948838565	638.6410744357163
78880	YP_177971.1	3757.8220248272255	1584.3237023501815
78877	YP_177907.1	3626.5546924811197	1204.5804389170398
78875	YP_177877.1	4187.498568579044	1690.6410744357172
78873	YP_177876.1	0.8805483405740233	482.87340879147996
78870	YP_177860.1	3350.3563378726403	1564.677046083424
78855	NP_218357.1	3573.6749346478728	1903.275818606785
78853	NP_218356.1	3573.6749346478728	1478.0063302646467
78851	NP_218355.1	3941.9691150065764	1690.6410744357172
78849	NP_218007.1	3757.8220248272255	1796.958446521251
78847	NP_218006.1	3819.2043882203425	1690.6410744357172
78845	NP_217941.1	3225.272090397727	1552.2937929660156
78839	NP_217694.1	3328.145481075405	1690.6410744357172
78834	NP_217642.1	452.88532948838565	437.6410744357163
78831	NP_217526.1	3978.5693717309487	1453.9061385814812
78827	NP_217380.1	4042.522984995575	1816.6051027880103
78825	NP_217378.1	3760.393274698733	2053.3400386422427
78821	NP_217034.1	3450.910207861639	1690.6410744357172
78816	NP_216899.1	3635.0572980409897	1796.958446521251
78814	NP_216898.1	3626.5546924811197	2176.7017099543928
78812	NP_216897.1	3900.4329037304133	1243.9581808928579
78806	NP_216852.1	86.91676017084137	633.6717063272763
78804	NP_216637.1	3414.3099511372648	1453.906138581483
78802	NP_216636.1	3632.4860481694823	1327.94211022919
78800	NP_216560.1	3880.5867516134576	1371.688958179111
78798	NP_216559.1	4042.522984995575	1564.6770460834205
78796	NP_216558.1	4064.7338417928104	1690.6410744357172
78794	NP_216557.1	3978.5693717309505	1927.3760102899496
78790	NP_216554.1	3483.804917263039	1813.4058012219512
78788	NP_216553.1	3696.4396614341067	1445.1116208632475
78786	NP_216552.1	3909.074405605178	1813.4058012219512
78784	NP_216551.1	3573.6749346478728	1690.6410744357172
78781	NP_216549.1	3374.8644650908036	1319.5235143780637
78771	NP_216392.1	3512.292571254756	1371.688958179112
78756	NP_216036.3	3819.2043882203425	1478.0063302646467
78754	NP_216035.1	3819.2043882203425	1903.275818606785
78752	NP_215867.1	3635.0572980409897	1584.3237023501815
78750	NP_215866.1	3374.8644650908054	2061.7586344933707
78748	NP_215865.1	4109.544701898006	1425.1545854580245
78746	NP_215864.1	4109.544701898006	1956.127563413408
78744	NP_215863.1	3414.3099511372648	1927.3760102899496
78737	NP_215668.1	3760.393274698731	1327.942110229189
78732	NP_215625.1	2813.220582682382	-1649.6078661264555
78730	NP_215624.1	2728.794614864383	-1844.7636766643182
78728	NP_215623.1	2940.017488395316	-1820.3008042648626
78726	NP_215622.1	2827.344228647361	-1771.5574490185454
78712	NP_215183.1	3350.3563378726403	1816.6051027880103
78710	NP_215134.1	172.88532948838565	1312.6410744357163
78698	NP_214996.1	3880.5867516134595	2009.5931906923206
78696	NP_214995.1	3632.4860481694823	2053.3400386422427
78694	NP_214966.1	-63.881537364954966	719.7079181575446
78692	NP_214965.1	-149.91774919522322	568.9096206217473
78690	NP_214964.1	-31.500494512190926	601.2906634745123
78688	NP_214852.1	3241.8853294883857	2528.641074435717
78686	NP_214847.1	3225.272090397727	1828.988355905417
78670	NP_214654.1	2925.8938424303387	-1698.3512213727727
78668	NP_214653.1	2714.670968899406	-1722.8140937722283
78666	NP_214652.1	2841.467874612338	-1893.5070319106353
78663	NP_214629.1	3512.292571254756	2009.5931906923206
78661	NP_214628.1	3483.804917263039	1567.8763476494814
78659	NP_214627.1	3909.074405605178	1567.8763476494814
78657	NP_214626.1	3696.4396614341085	1936.170528008185
78649	NP_214524.1	3900.4329037304133	2137.323967978574
78643	NP_214871.1	3129.8853294883857	-483.3589255642837
78642	NP_217220.1	3148.8853294883857	-447.3589255642837
78640	NP_217206.1	-4931.114670511614	5561.020521784064
78635	NP_217071.1	-5215.114670511614	5561.020521784064
78633	YP_177883.1	-978.1146705116143	1585.6410744357172
78630	NP_216976.1	-736.1146705116143	1488.6410744357163
78622	NP_216889.1	-247.0411254219389	-1926.8589255642837
78620	NP_216888.1	-431.1882156012898	-1820.541553478749
78613	NP_214953.1	-431.1882156012898	-2033.1762976498185
