id_node	label	x	y
47558	NP_389316.1	-5957.142764680297	543.7649155098125
47556	NP_389315.1	-6423.4195651564905	1099.4519676206519
47554	NP_389308.1	-6116.507748190905	567.865107192978
47552	NP_389267.1	-3156.2998853512654	-1926.0001486359524
47550	NP_389266.1	-3278.2998853512654	-1974.0001486359524
47548	NP_389254.1	-6775.967092214429	1078.389665558805
47538	NP_389091.2	-6509.59681344828	1331.5934964032622
47536	NP_389061.1	-6636.547476096582	491.8626677373941
47531	NP_389033.1	-5976.149954615778	1195.1145997330186
47528	NP_388981.2	-6521.4021852739825	543.7649155098143
47526	NP_388980.1	-5893.189151415672	654.5358230117527
47524	NP_388979.1	-6362.037201763373	993.1345955351171
47522	NP_388978.1	-6026.637730806069	657.7351245778127
47520	NP_388977.1	-6300.654838370256	886.8172234495823
47518	NP_388976.1	-6902.9156564427985	1100.093563502588
47516	NP_388975.1	-6824.945700617002	964.2560113725385
47514	NP_388960.2	-6614.997593535556	295.1030148923501
47512	NP_388913.1	-6026.0883025925505	204.88542988282097
47510	NP_388912.1	-5638.013846893147	656.938062258253
47508	NP_388910.1	-5816.3682970517375	1225.3947938681276
47505	NP_388864.2	-6636.547476096583	1069.1370349907002
47503	NP_388859.1	-6331.287738536985	298.13894751881253
47501	NP_388858.2	-5748.213567832202	780.4998513640476
47497	NP_388773.1	-6521.402185273982	1017.2347872182818
47494	NP_388577.1	-5870.978294618436	780.4998513640476
47491	NP_388575.1	-6362.037201763373	567.865107192978
47489	NP_388574.2	-6239.272474977139	1026.0293049365155
47487	NP_388573.1	-6116.507748190905	780.4998513640476
47485	NP_388572.1	-5780.017143901995	204.61188133566156
47483	NP_388571.2	-6824.945700617002	596.7436913555575
47481	NP_388570.1	-6270.362131849313	167.46405566526573
47476	NP_388359.2	-5914.5818639394365	1301.4177534142964
47474	NP_388358.1	-6614.997593535555	1265.896687835746
47472	NP_388357.1	-6552.285202771095	402.13246042586616
47470	NP_388356.1	-5881.305937452635	444.3468976374779
47464	NP_388351.1	-6423.4195651564905	461.54773510744326
47462	NP_388350.1	-5893.189151415671	906.4638797163407
47460	NP_388349.1	-6451.907219148208	903.2645781502815
47458	NP_388348.1	-5993.743021404671	780.4998513640476
47456	NP_388347.1	-6362.037201763373	780.4998513640476
47454	NP_388346.1	-6902.9156564427985	460.9061392255071
47451	NP_388344.2	-6775.96709221443	482.610037169291
47446	NP_388192.2	-5625.448841045967	780.4998513640476
47444	NP_388191.1	-6026.088302592547	1356.1142728452724
47441	NP_388142.2	-6695.847500026483	961.2706918986041
47439	NP_388107.1	-6208.43863107801	290.40993680062365
47437	NP_388106.1	-5763.641086394325	902.6212355732187
47435	NP_388038.1	-6087.526927430164	1247.5246248890162
47433	NP_388037.1	-6585.355798538606	906.4638797163407
47430	NP_387944.1	-5957.142764680296	1017.2347872182818
47428	NP_387943.1	-6484.8019285496075	780.4998513640476
47426	NP_387942.1	-6026.637730806069	903.2645781502815
47424	NP_387941.1	-6300.654838370256	674.1824792785128
47422	NP_387940.1	-6403.178804945327	62.37929871239521
47420	NP_387939.1	-6849.946778348198	842.5993584050921
47418	NP_387938.1	-6509.596813448283	229.40620632483297
47416	NP_387904.2	-5914.581863939441	259.58194931379694
47414	NP_387897.1	-5638.0138468931455	904.0616404698358
47413	NP_391523.1	-6239.272474977139	780.4998513640476
47410	NP_391510.1	2072.7001146487337	-6.000148635952428
47399	NP_391494.1	-464.91565644279854	6483.676217432876
47397	NP_391493.1	-551.9156564427985	6652.676217432876
47395	NP_391492.1	-507.91565644279854	6568.676217432876
47389	NP_391483.1	141.7001146487346	-135.00014863595243
47382	NP_391717.1	2197.7001146487337	-505.0001486359524
47368	NP_391802.2	-97.22918486377148	-3873.345234971715
47366	NP_391801.1	-59.91375429771324	-3758.5001486359524
47363	NP_391773.1	-97.22918486377148	-3643.6550623001904
47361	NP_391772.1	-194.92225039054756	-3572.6768955037733
47359	NP_391721.1	461.7001146487346	-399.0001486359524
47357	NP_391720.1	-42.2998853512654	-1232.0001486359524
47319	NP_390212.1	-315.67752031198324	-3572.6768955037733
47317	NP_389678.1	-413.3705858387593	-3643.6550623001904
47315	NP_389677.1	-450.68601640481756	-3758.5001486359524
47313	NP_389676.1	-413.3705858387593	-3873.345234971715
47310	NP_389413.1	-315.67752031198415	-3944.323401768132
47307	NP_389324.1	-194.92225039054756	-3944.323401768132
47293	NP_388651.1	1212.7001146487346	70.99985136404757
47290	NP_391968.1	-716.2998853512654	1106.9998513640476
47287	NP_391668.1	-3274.3565048965947	2459.826210629197
47279	NP_391534.1	-2832.2201991464563	2396.256606875202
47274	NP_391351.1	-2832.2201991464563	2661.743095852893
47272	NP_391350.1	-2936.776098230251	2752.3412981354777
47270	NP_391349.1	-3100.1550827715214	2635.3172234495833
47266	NP_391233.1	-2977.390355985287	2422.682479278512
47264	NP_390976.1	-2916.00799259217	2528.9998513640476
47262	NP_390975.1	-2100.2998853512654	99.99985136404757
47260	NP_390974.1	-3073.7152038548984	2772.0301691233853
47258	NP_390973.1	-3199.560317550056	2714.5586313928743
47256	NP_390972.1	-3274.3565048965947	2598.1734920988984
47253	NP_390874.1	-3199.560317550056	2343.441071335221
47251	NP_390873.1	-3073.7152038548984	2285.96953360471
47249	NP_390872.1	-2936.7760982302516	2305.6584045926174
47247	NP_390871.2	-2793.243265805936	2528.9998513640476
47237	NP_390670.1	-3161.5374461646384	2528.9998513640476
47208	NP_388397.1	-2977.390355985287	2635.3172234495833
47205	NP_388058.1	-3100.1550827715214	2422.682479278512
